route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
082-183,2003-Liberty-Weekday-35,9704-1600005,Inbound-(IL)-LINCOLN- CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,071D-217,0820141
082-183,2003-Liberty-Weekday-35,9705-1599560,Inbound-(I)-LINCOLN-CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,082 -289,0820140
082-183,2003-Liberty-Weekday-35,9707-1599944,Inbound-(IL)-LINCOLN- CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,086 -316,0820141
082-183,2003-Liberty-Weekday-35,9708-1599907,Inbound-(I)-LINCOLN-CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,071C-185,0820140
082-183,2003-Liberty-Weekday-35,9710-1600050,Inbound-(IL)-LINCOLN- CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,079 -267,0820141
082-183,2003-Liberty-Weekday-35,9711-1599798,Inbound-(I)-LINCOLN-CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,082 -291,0820140
082-183,2003-Liberty-Weekday-35,9713-1599952,Inbound-(IL)-LINCOLN- CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,082 -292,0820141
082-183,2003-Liberty-Weekday-35,9714-1599799,Inbound-(I)-LINCOLN-CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,082 -293,0820140
082-183,2003-Liberty-Weekday-35,9716-1599894,Inbound-(IL)-LINCOLN- CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,086 -317,0820141
082-183,2003-Liberty-Weekday-35,9717-1600014,Inbound-(I)-LINCOLN-CENTRE AV DOWNTOWN VIA HILL DISTRICT,1,075 -251,0820140
082-183,2003-Liberty-Weekday-35,9505-1599838,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,071C-151,0820142
082-183,2003-Liberty-Weekday-35,9507-1599797,Outbound-(O)-LINCOLN-CENTRE AV,0,P71 -464,0820143
082-183,2003-Liberty-Weekday-35,9509-1599840,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,058 -042,0820142
082-183,2003-Liberty-Weekday-35,9512-1599712,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -269,0820143
082-183,2003-Liberty-Weekday-35,9515-1599689,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -271,0820142
082-183,2003-Liberty-Weekday-35,9518-1599779,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -273,0820143
082-183,2003-Liberty-Weekday-35,9521-1599827,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -274,0820142
082-183,2003-Liberty-Weekday-35,9524-1599830,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -275,0820143
082-183,2003-Liberty-Weekday-35,9528-1599712,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -269,0820143
082-183,2003-Liberty-Weekday-35,9532-1600033,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -272,0820142
082-183,2003-Liberty-Weekday-35,9535-1599726,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -270,0820143
082-183,2003-Liberty-Weekday-35,9537-1599779,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -273,0820143
082-183,2003-Liberty-Weekday-35,9540-1599830,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -275,0820142
082-183,2003-Liberty-Weekday-35,9541-1599712,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -269,0820143
082-183,2003-Liberty-Weekday-35,9544-1600000,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -276,0820143
082-183,2003-Liberty-Weekday-35,9546-1599990,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -277,0820142
082-183,2003-Liberty-Weekday-35,9547-1599779,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -273,0820143
082-183,2003-Liberty-Weekday-35,9550-1599825,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -279,0820143
082-183,2003-Liberty-Weekday-35,9552-1599914,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -278,0820142
082-183,2003-Liberty-Weekday-35,9553-1599970,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -280,0820143
082-183,2003-Liberty-Weekday-35,9556-1599785,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -281,0820143
082-183,2003-Liberty-Weekday-35,9558-1599916,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,071D-199,0820142
082-183,2003-Liberty-Weekday-35,9559-1599825,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -279,0820143
082-183,2003-Liberty-Weekday-35,9562-1599786,Outbound-(O)-LINCOLN-CENTRE AV,0,071D-206,0820143
082-183,2003-Liberty-Weekday-35,9564-1599725,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,071C-167,0820142
082-183,2003-Liberty-Weekday-35,9565-1599970,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -280,0820143
082-183,2003-Liberty-Weekday-35,9568-1599785,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -281,0820143
082-183,2003-Liberty-Weekday-35,9570-1599875,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -282,0820142
082-183,2003-Liberty-Weekday-35,9571-1599962,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -283,0820143
082-183,2003-Liberty-Weekday-35,9574-1600035,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -285,0820143
082-183,2003-Liberty-Weekday-35,9576-1599724,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -284,0820143
082-183,2003-Liberty-Weekday-35,9578-1599972,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -286,0820143
082-183,2003-Liberty-Weekday-35,9582-1600037,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -288,0820143
082-183,2003-Liberty-Weekday-35,9585-1599723,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -287,0820143
082-183,2003-Liberty-Weekday-35,9587-1599962,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -283,0820143
082-183,2003-Liberty-Weekday-35,9592-1600035,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -285,0820143
082-183,2003-Liberty-Weekday-35,9595-1599875,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -282,0820143
082-183,2003-Liberty-Weekday-35,9597-1599972,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -286,0820143
082-183,2003-Liberty-Weekday-35,9600-1600037,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -288,0820143
082-183,2003-Liberty-Weekday-35,9602-1599560,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -289,0820143
082-183,2003-Liberty-Weekday-35,9604-1600034,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -290,0820142
082-183,2003-Liberty-Weekday-35,9606-1599946,Outbound-(O)-LINCOLN-CENTRE AV,0,074 -231,0820143
082-183,2003-Liberty-Weekday-35,9608-1600005,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,071D-217,0820142
082-183,2003-Liberty-Weekday-35,9610-1599560,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -289,0820143
082-183,2003-Liberty-Weekday-35,9612-1599944,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,086 -316,0820142
082-183,2003-Liberty-Weekday-35,9614-1599907,Outbound-(O)-LINCOLN-CENTRE AV,0,071C-185,0820143
082-183,2003-Liberty-Weekday-35,9615-1600050,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,079 -267,0820142
082-183,2003-Liberty-Weekday-35,9617-1599798,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -291,0820143
082-183,2003-Liberty-Weekday-35,9618-1599952,Outbound-(OV)-LINCOLN LINKED TO 79 EAST HILLS,0,082 -292,0820142
082-183,2003-Liberty-Weekday-35,9620-1599799,Outbound-(O)-LINCOLN-CENTRE AV,0,082 -293,0820143
082-183,2003-Liberty-Weekday-35,9621-1599894,Outbound-(O)-LINCOLN-CENTRE AV,0,086 -317,0820143
082-183,2003-Liberty-Weekday-35,9622-1600014,Outbound-(O)-LINCOLN-CENTRE AV,0,075 -251,0820143
079-183,2003-Liberty-Weekday-35,9624-1599840,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,058 -042,0790071
079-183,2003-Liberty-Weekday-35,9623-1599838,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,071C-151,0790071
079-183,2003-Liberty-Weekday-35,9625-1599689,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -271,0790071
079-183,2003-Liberty-Weekday-35,9626-1599827,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -274,0790071
079-183,2003-Liberty-Weekday-35,9627-1600033,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -272,0790071
079-183,2003-Liberty-Weekday-35,9628-1599830,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -275,0790071
079-183,2003-Liberty-Weekday-35,9629-1599990,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -277,0790071
079-183,2003-Liberty-Weekday-35,9630-1599914,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -278,0790071
079-183,2003-Liberty-Weekday-35,9631-1599916,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,071D-199,0790071
079-183,2003-Liberty-Weekday-35,9632-1599725,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,071C-167,0790071
079-183,2003-Liberty-Weekday-35,9633-1599875,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -282,0790071
079-183,2003-Liberty-Weekday-35,9641-1600034,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -290,0790071
079-183,2003-Liberty-Weekday-35,9642-1600005,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,071D-217,0790071
079-183,2003-Liberty-Weekday-35,9643-1599944,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,086 -316,0790071
079-183,2003-Liberty-Weekday-35,9644-1600050,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,079 -267,0790071
079-183,2003-Liberty-Weekday-35,9645-1599952,Outbound-(OL)-EAST HILLS WILKINSBURG STATION,0,082 -292,0790071
079-183,2003-Liberty-Weekday-35,9730-1599829,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,P17 -434,0790073
079-183,2003-Liberty-Weekday-35,9731-1599651,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,071C-149,0790073
079-183,2003-Liberty-Weekday-35,9732-1599739,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -264,0790073
079-183,2003-Liberty-Weekday-35,9733-1599739,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -264,0790073
079-183,2003-Liberty-Weekday-35,9734-1600019,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -265,0790073
079-183,2003-Liberty-Weekday-35,9735-1600019,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -265,0790073
079-183,2003-Liberty-Weekday-35,9736-1600019,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -265,0790073
079-183,2003-Liberty-Weekday-35,9737-1600032,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -266,0790073
079-183,2003-Liberty-Weekday-35,9738-1600032,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -266,0790073
079-183,2003-Liberty-Weekday-35,9739-1600032,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -266,0790073
079-183,2003-Liberty-Weekday-35,9743-1599992,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,086 -315,0790073
079-183,2003-Liberty-Weekday-35,9744-1599922,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,071C-184,0790073
079-183,2003-Liberty-Weekday-35,9745-1599995,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,071C-182,0790073
079-183,2003-Liberty-Weekday-35,9746-1599997,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -268,0790073
079-183,2003-Liberty-Weekday-35,9747-1599997,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -268,0790073
079-183,2003-Liberty-Weekday-35,10043-1599739,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -264,0790106
079-183,2003-Liberty-Weekday-35,10069-1600019,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -265,0790106
079-183,2003-Liberty-Weekday-35,10089-1600019,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -265,0790106
079-183,2003-Liberty-Weekday-35,10103-1600019,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -265,0790106
079-183,2003-Liberty-Weekday-35,10120-1600032,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -266,0790106
079-183,2003-Liberty-Weekday-35,10141-1600032,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -266,0790106
079-183,2003-Liberty-Weekday-35,10164-1600032,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -266,0790106
079-183,2003-Liberty-Weekday-35,10242-1599992,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,086 -315,0790106
079-183,2003-Liberty-Weekday-35,10255-1599922,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,071C-184,0790106
079-183,2003-Liberty-Weekday-35,10269-1599995,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,071C-182,0790106
079-183,2003-Liberty-Weekday-35,10285-1599997,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -268,0790106
079-183,2003-Liberty-Weekday-35,10293-1599997,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -268,0790106
079-183,2003-Liberty-Weekday-35,10305-1599997,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -268,0790106
079-183,2003-Liberty-Weekday-35,10184-1599928,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,071C-170,0790106
079-183,2003-Liberty-Weekday-35,10205-1599973,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,086 -308,0790106
079-183,2003-Liberty-Weekday-35,10223-1599831,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,071C-181,0790106
079-183,2003-Liberty-Weekday-35,10057-1599990,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -277,0790107
079-183,2003-Liberty-Weekday-35,10082-1599914,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -278,0790107
079-183,2003-Liberty-Weekday-35,10097-1599916,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,071D-199,0790107
079-183,2003-Liberty-Weekday-35,10110-1599725,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,071C-167,0790107
079-183,2003-Liberty-Weekday-35,10131-1599875,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -282,0790107
079-183,2003-Liberty-Weekday-35,10154-1599724,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -284,0790107
079-183,2003-Liberty-Weekday-35,10173-1599723,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -287,0790107
079-183,2003-Liberty-Weekday-35,10192-1599875,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -282,0790107
079-183,2003-Liberty-Weekday-35,10213-1599560,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -289,0790107
079-183,2003-Liberty-Weekday-35,10234-1600005,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,071D-217,0790107
079-183,2003-Liberty-Weekday-35,10251-1599944,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,086 -316,0790107
079-183,2003-Liberty-Weekday-35,10264-1600050,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,079 -267,0790107
079-183,2003-Liberty-Weekday-35,10279-1599952,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,082 -292,0790107
079-183,2003-Liberty-Weekday-35,10291-1599894,Inbound-(IL)-EAST HILLS TO LINCOLN PARK --(LINKED TO 82)--,1,086 -317,0790107
079-183,2003-Liberty-Weekday-35,10300-1600050,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,079 -267,0790106
079-183,2003-Liberty-Weekday-35,10309-1599923,Inbound-(IG)-EAST HILLS TO GIANT EAGLE,1,071C-188,0790106
079-183,2003-Liberty-Weekday-35,9749-1599997,Outbound-(OG)-EAST HILLS WILKINSBURG STATION,0,079 -268,0790073
P68-183,2003-Liberty-Weekday-35,9921-1599780,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -459,P680107
P68-183,2003-Liberty-Weekday-35,8020-1599715,Outbound-(OA)-BRADDOCK HILLS FLYER MONROEVILLE MALL,0,P68 -452,P680108
P68-183,2003-Liberty-Weekday-35,9912-1599715,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -452,P680107
067-183,2003-Liberty-Weekday-35,9281-1599597,Outbound-(OG)-WILKINS AVENUE TO BEACON HILL-PENN & GRAHAM ONLY,0,067 -078,0670213
P78-183,2003-Liberty-Weekday-35,8962-1599788,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -470,P780104
P78-183,2003-Liberty-Weekday-35,8964-1599794,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -472,P780104
P78-183,2003-Liberty-Weekday-35,8965-1599788,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -470,P780104
P78-183,2003-Liberty-Weekday-35,8966-1599794,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -472,P780104
P78-183,2003-Liberty-Weekday-35,8967-1599788,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -470,P780104
P78-183,2003-Liberty-Weekday-35,8976-1599794,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -472,P780104
P78-183,2003-Liberty-Weekday-35,9543-1599788,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -470,P780106
P78-183,2003-Liberty-Weekday-35,9549-1599794,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -472,P780106
P78-183,2003-Liberty-Weekday-35,9555-1599788,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -470,P780106
P78-183,2003-Liberty-Weekday-35,9561-1599794,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -472,P780106
P78-183,2003-Liberty-Weekday-35,9567-1599788,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -470,P780106
P78-183,2003-Liberty-Weekday-35,9607-1599794,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -472,P780106
P78-183,2003-Liberty-Weekday-35,9611-1599788,Outbound-(O)-OAKMONT FLYER VIA LAKETON ROAD,0,P78 -470,P780106
P78-183,2003-Liberty-Weekday-35,8978-1599788,Inbound-(I)-OAKMONT FLYER DOWNTOWN VIA LAKETON RD-E BUSWAY,1,P78 -470,P780104
P1-183,2003-Liberty-Weekday-35,10566-1599869,Inbound-(IG)-EAST BUSWAY-ALL STOPS TO DOWNTOWN,1,P1  -387,P10074
P1-183,2003-Liberty-Weekday-35,10411-1599850,Inbound-(I)-EAST BUSWAY-ALL STOPS TO DOWNTOWN,1,P1  -368,P10073
P1-183,2003-Liberty-Weekday-35,10406-1601251,Inbound-(I)-EAST BUSWAY-ALL STOPS TO DOWNTOWN,1,P1  -381,P10073
P1-183,2003-Liberty-Weekday-35,8159-1601251,Outbound-(O)-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -381,P10072
P1-183,2003-Liberty-Weekday-35,8174-1599850,Outbound-(O)-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -368,P10072
P1-183,2003-Liberty-Weekday-35,8188-1599869,Outbound-(O)-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -387,P10072
075-183,2003-Liberty-Weekday-35,8899-1599625,Inbound-(IW)-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,028X-020,0750162
075-183,2003-Liberty-Weekday-35,8874-1599705,Inbound-(IW)-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -235,0750162
075-183,2003-Liberty-Weekday-35,8274-1599705,Outbound-(OW)-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -235,0750164
075-183,2003-Liberty-Weekday-35,8292-1599625,Outbound-(OW)-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,028X-020,0750164
P68-183,2003-Liberty-Weekday-35,9915-1599716,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -456,P680107
P68-183,2003-Liberty-Weekday-35,9914-1599783,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -455,P680107
P68-183,2003-Liberty-Weekday-35,9913-1599644,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -454,P680107
P68-183,2003-Liberty-Weekday-35,9916-1599718,Inbound-(IZ)-BRADDOCK HILLS FLYER TO MONROEVILLE MALL,1,P68 -457,P680107
064-183,2003-Liberty-Weekday-35,10962-1599800,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -054,0640032
064-183,2003-Liberty-Weekday-35,10902-1599800,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -054,0640031
064-183,2003-Liberty-Weekday-35,10963-1599801,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -055,0640032
064-183,2003-Liberty-Weekday-35,10964-1599800,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -054,0640032
064-183,2003-Liberty-Weekday-35,10903-1599801,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -055,0640031
064-183,2003-Liberty-Weekday-35,10904-1599800,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -054,0640031
064-183,2003-Liberty-Weekday-35,10965-1599801,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -055,0640032
064-183,2003-Liberty-Weekday-35,10967-1600024,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -056,0640032
064-183,2003-Liberty-Weekday-35,10905-1599801,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -055,0640031
064-183,2003-Liberty-Weekday-35,10906-1600024,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -056,0640031
064-183,2003-Liberty-Weekday-35,10969-1600027,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -057,0640032
064-183,2003-Liberty-Weekday-35,10970-1600024,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -056,0640032
064-183,2003-Liberty-Weekday-35,10907-1600027,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -057,0640031
064-183,2003-Liberty-Weekday-35,10908-1600024,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -056,0640031
064-183,2003-Liberty-Weekday-35,10971-1600027,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -057,0640032
064-183,2003-Liberty-Weekday-35,10973-1600025,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -058,0640032
064-183,2003-Liberty-Weekday-35,10909-1600027,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -057,0640031
064-183,2003-Liberty-Weekday-35,10910-1600025,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -058,0640031
064-183,2003-Liberty-Weekday-35,10975-1600028,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -059,0640032
064-183,2003-Liberty-Weekday-35,10977-1600030,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -060,0640032
064-183,2003-Liberty-Weekday-35,10911-1600028,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -059,0640031
064-183,2003-Liberty-Weekday-35,10912-1600030,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -060,0640031
064-183,2003-Liberty-Weekday-35,10979-1600029,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -061,0640032
064-183,2003-Liberty-Weekday-35,10980-1600030,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -060,0640032
064-183,2003-Liberty-Weekday-35,10913-1600029,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -061,0640031
064-183,2003-Liberty-Weekday-35,10914-1600030,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -060,0640031
064-183,2003-Liberty-Weekday-35,10981-1600029,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -061,0640032
064-183,2003-Liberty-Weekday-35,10983-1599899,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -062,0640032
064-183,2003-Liberty-Weekday-35,10915-1600029,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -061,0640031
064-183,2003-Liberty-Weekday-35,10916-1599899,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -062,0640031
064-183,2003-Liberty-Weekday-35,10985-1599925,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -063,0640032
064-183,2003-Liberty-Weekday-35,10987-1599901,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -064,0640032
064-183,2003-Liberty-Weekday-35,10917-1599925,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -063,0640031
064-183,2003-Liberty-Weekday-35,10918-1599901,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -064,0640031
